Id Unico,Genero,Repetidor,Especialidad,Turno,CÁL,Faltas_CÁL,ING,Faltas_ING,FÍS,Faltas_FÍS,CIE,Faltas_CIE,REA,Faltas_REA,EJE,Faltas_EJE,TAL,Faltas_TAL,TAL0,Faltas_TAL0,TAL1,Faltas_TAL1,TUT,Faltas_TUT
e1d9a76e-58cc-4dea-a660-d93aa7e1c231,F,No,PUERICULTURA,MATUTINO,8,0,10,2,6,0,5,2,8,2,7,2,AC,0,NA,0,AC,0,,
1206499b-de1d-4be6-9193-74e37ae975c3,F,No,PUERICULTURA,MATUTINO,8,0,7,2,8,0,7,4,8,4,5,3,AC,0,AC,0,AC,0,,
72f7ce5b-5bd4-498e-ace3-83744d2424b6,F,No,PUERICULTURA,MATUTINO,9,0,10,1,10,0,9,0,10,0,10,0,AC,0,AC,0,AC,0,,
9fab11b9-2886-4fe7-8024-835347c07607,F,No,PUERICULTURA,MATUTINO,10,0,10,2,8,0,10,0,10,0,10,0,AC,0,AC,0,AC,0,,
f6de648e-adde-454c-8d2a-4cdc6c15d19e,F,No,PUERICULTURA,MATUTINO,10,0,10,1,8,0,10,0,10,3,10,1,AC,0,AC,0,AC,0,,
ae130faf-8f59-4e96-b074-2f189dcf80ee,F,No,PUERICULTURA,MATUTINO,8,0,10,1,7,0,10,0,9,0,9,1,AC,0,AC,0,AC,0,,
84ee1de1-0032-4f1f-bb8c-5c9ff65a8154,F,No,PUERICULTURA,MATUTINO,8,0,5,0,5,0,7,4,9,0,7,0,AC,0,AC,0,AC,0,,
28399559-7c6e-40f6-9dbb-c4ed9095f073,F,No,PUERICULTURA,MATUTINO,10,0,10,5,5,0,9,0,8,0,8,0,AC,0,AC,0,AC,0,,
57762ae8-2926-4896-a661-24c40adc336b,F,No,PUERICULTURA,MATUTINO,9,0,8,3,7,0,8,0,9,2,9,0,AC,0,AC,0,AC,0,,
93c40c28-4ec3-4a4c-9886-42cb54d3aa3d,F,No,PUERICULTURA,MATUTINO,8,0,10,3,7,0,9,2,10,0,6,0,AC,0,AC,0,AC,0,,
5f6ba717-2c78-4853-bb32-686b6f715cdd,F,No,PUERICULTURA,MATUTINO,9,0,9,4,7,0,10,2,9,0,7,3,AC,0,AC,0,AC,0,,
c1f65897-f1ef-4c09-b5ed-6be232a8d6f5,F,No,PUERICULTURA,MATUTINO,9,0,8,2,7,0,8,0,10,0,8,0,AC,0,AC,0,AC,0,,
691b97de-a58b-4cb2-970e-ea4630d00e95,F,No,PUERICULTURA,MATUTINO,8,0,10,3,9,0,8,2,10,1,7,1,AC,0,AC,0,AC,0,,
5f23c019-363d-46f0-afd7-cea88f73c541,F,No,PUERICULTURA,MATUTINO,9,0,10,1,9,0,8,0,9,0,10,0,AC,0,AC,0,AC,0,,
a54fa1d3-2f8a-40eb-8ac3-48b98d5d87c9,F,No,PUERICULTURA,MATUTINO,9,0,10,1,8,0,10,0,9,0,10,0,AC,0,AC,0,AC,0,,
6b53bd74-f772-4124-8aaf-ee32b3596643,F,No,PUERICULTURA,MATUTINO,10,0,10,1,10,0,9,0,10,0,9,1,AC,0,AC,0,AC,0,,
68a21d9c-f0c4-466c-adce-011e6760fd8b,F,No,PUERICULTURA,MATUTINO,9,0,10,3,8,0,10,0,9,5,8,0,AC,0,AC,0,AC,0,,
a71f128d-9bb0-4e6a-ba61-9ad63723dfcc,F,No,PUERICULTURA,MATUTINO,9,0,10,0,9,0,10,0,9,2,9,0,AC,0,AC,0,AC,0,,
85c5c596-288f-4222-961f-9e746f0b338d,F,No,PUERICULTURA,MATUTINO,8,0,10,1,7,0,10,0,9,3,9,0,AC,0,AC,0,AC,0,,
2a091492-c5ee-49a7-bf03-8f6af558f23e,F,No,PUERICULTURA,MATUTINO,9,0,10,2,7,0,10,0,10,0,9,1,AC,0,AC,0,AC,0,,
3a140434-92fa-412a-a942-ce9a66c83326,F,No,PUERICULTURA,MATUTINO,9,0,9,1,8,0,10,0,10,0,8,0,AC,0,AC,0,AC,0,,
b1dd1e78-840a-408f-9eb8-7639308145e3,F,No,PUERICULTURA,MATUTINO,7,0,7,2,8,0,8,0,9,1,7,0,AC,0,AC,0,AC,0,,
1583658a-04d5-48e7-a6b6-8cb9c350bb9f,F,No,PUERICULTURA,MATUTINO,8,0,10,2,7,0,9,0,10,1,9,0,AC,0,AC,0,AC,0,,
b4b7ff13-398b-43bc-bcf0-c3fcd3310c72,F,No,PUERICULTURA,MATUTINO,9,0,10,1,8,0,10,0,10,0,9,0,AC,0,AC,0,AC,0,,
b2aa33a8-513b-4b5d-9914-cbf4cd3152d7,F,No,PUERICULTURA,MATUTINO,9,0,10,1,8,0,10,0,10,0,10,0,AC,0,AC,0,AC,0,,
115a999e-7273-4fdd-a1b4-de55572649bc,F,No,PUERICULTURA,MATUTINO,8,0,7,5,5,0,5,4,9,5,8,2,AC,0,NA,0,AC,0,,
6a45a62b-99b5-4d2c-863a-022df1d93894,F,No,PUERICULTURA,MATUTINO,7,0,8,1,6,0,9,0,5,4,6,4,AC,0,NA,0,AC,0,,
c825e964-6e3c-498c-8a28-0d362962c1be,F,No,PUERICULTURA,MATUTINO,7,0,10,4,7,0,9,0,9,4,9,0,AC,0,AC,0,AC,0,,
ed86b130-3e4a-44a4-8751-af849aed63c0,F,No,PUERICULTURA,MATUTINO,9,0,10,0,6,0,9,2,9,0,8,0,AC,0,AC,0,AC,0,,
e842cf97-0044-4e5e-9383-af6a5af259c3,F,No,PUERICULTURA,MATUTINO,10,0,10,3,10,0,10,0,10,1,10,0,AC,0,AC,0,AC,0,,
2b594832-6abe-4331-9e5a-ea60d6ba259e,F,No,PUERICULTURA,MATUTINO,9,0,10,1,10,0,10,0,10,2,10,1,AC,0,AC,0,AC,0,,
c2f48dea-8813-4b2f-ad88-3d7d078b07eb,F,No,PUERICULTURA,MATUTINO,10,0,10,0,8,0,10,0,10,2,10,0,AC,0,AC,0,AC,0,,
f0259b6a-eb05-419a-b7c3-103c1f32940a,F,No,PUERICULTURA,MATUTINO,9,0,10,1,6,0,10,2,9,0,8,1,AC,0,AC,0,AC,0,,
3abda049-373d-45f7-a78e-f7a9700d4b36,F,No,PUERICULTURA,MATUTINO,10,0,10,0,10,0,10,0,10,0,10,0,AC,0,AC,0,AC,0,,
29c85761-56b9-48f1-9072-85282a992d3b,F,No,PUERICULTURA,MATUTINO,8,0,10,0,10,0,8,0,8,1,8,0,AC,0,AC,0,AC,0,,
3e55cb72-6900-489c-9fb1-ed825e03d361,F,No,PUERICULTURA,MATUTINO,7,0,10,1,8,0,9,0,9,0,7,1,AC,0,AC,0,AC,0,,
